EntryID,term,aspect,accession,tax_id
Q01970,GO:0004629,F,Q01970,9606
Q01970,GO:0005829,C,Q01970,9606
Q01970,GO:0007186,P,Q01970,9606
Q01970,GO:0005515,F,Q01970,9606
Q01970,GO:0005516,F,Q01970,9606
Q01970,GO:0045296,F,Q01970,9606
Q01970,GO:0060090,F,Q01970,9606
Q01970,GO:0140677,F,Q01970,9606
P26040,GO:0005902,C,P26040,10090
P26040,GO:0005515,F,P26040,10090
P26040,GO:0036064,C,P26040,10090
P26040,GO:0045177,C,P26040,10090
P26040,GO:0001931,C,P26040,10090
P26040,GO:0005886,C,P26040,10090
P26040,GO:0005903,C,P26040,10090
P26040,GO:0016324,C,P26040,10090
P26040,GO:0035088,P,P26040,10090
P26040,GO:0031623,P,P26040,10090
P26040,GO:0005829,C,P26040,10090
P26040,GO:0097718,F,P26040,10090
P26040,GO:0001951,P,P26040,10090
P26040,GO:0040018,P,P26040,10090
P26040,GO:1902896,P,P26040,10090
P26040,GO:1903078,P,P26040,10090
P26040,GO:0032532,P,P26040,10090
P26040,GO:0043209,C,P26040,10090
P26040,GO:0098974,P,P26040,10090
A0A2R8QCI3,GO:0005085,F,A0A2R8QCI3,7955
A0A2R8QCI3,GO:0007264,P,A0A2R8QCI3,7955
A0A2R8QCI3,GO:0001841,P,A0A2R8QCI3,7955
Q940U6,GO:0005515,F,Q940U6,3702
Q940U6,GO:0009941,C,Q940U6,3702
Q940U6,GO:0005829,C,Q940U6,3702
Q940U6,GO:0009507,C,Q940U6,3702
Q940U6,GO:0009534,C,Q940U6,3702
Q940U6,GO:0009535,C,Q940U6,3702
Q940U6,GO:0015995,P,Q940U6,3702
Q940U6,GO:0031408,P,Q940U6,3702
Q940U6,GO:0032991,C,Q940U6,3702
P27216,GO:0005654,C,P27216,9606
P27216,GO:0005886,C,P27216,9606
Q01658,GO:0016251,F,Q01658,9606
Q01658,GO:0090575,C,Q01658,9606
Q01658,GO:0000122,P,Q01658,9606
Q01658,GO:0005515,F,Q01658,9606
Q01658,GO:0017025,F,Q01658,9606
Q01658,GO:0005654,C,Q01658,9606
Q01658,GO:0140672,C,Q01658,9606
Q01658,GO:0051302,P,Q01658,9606
Q01658,GO:0006357,P,Q01658,9606
Q01658,GO:0051726,P,Q01658,9606
Q01658,GO:0006355,P,Q01658,9606
Q9W413,GO:0000957,P,Q9W413,7227
Q9W413,GO:1990180,P,Q9W413,7227
Q9W413,GO:0090616,P,Q9W413,7227
Q9W413,GO:0097222,P,Q9W413,7227
Q9W413,GO:0005759,C,Q9W413,7227
Q9W413,GO:0030678,C,Q9W413,7227
Q9W413,GO:0097745,P,Q9W413,7227
Q9W413,GO:0140040,P,Q9W413,7227
Q9W413,GO:0090646,P,Q9W413,7227
Q7Z3T8,GO:0005829,C,Q7Z3T8,9606
P0AC16,GO:0004150,F,P0AC16,83333
P0AC16,GO:0042802,F,P0AC16,83333
O80562,GO:0005829,C,O80562,3702
O80562,GO:0018708,F,O80562,3702
Q64008,GO:0045335,C,Q64008,10090
Q64008,GO:0005770,C,Q64008,10090
Q64008,GO:0005794,C,Q64008,10090
Q64008,GO:0031410,C,Q64008,10090
Q64008,GO:1900426,P,Q64008,10090
Q64008,GO:0007041,P,Q64008,10090
Q64008,GO:1905171,P,Q64008,10090
Q64008,GO:0090385,P,Q64008,10090
Q64008,GO:0045880,P,Q64008,10090
Q64008,GO:0061824,P,Q64008,10090
Q64008,GO:0001726,C,Q64008,10090
Q64008,GO:0005769,C,Q64008,10090
Q64008,GO:0003924,F,Q64008,10090
Q64008,GO:0019001,F,Q64008,10090
Q64008,GO:0006897,P,Q64008,10090
Q64008,GO:0005515,F,Q64008,10090
Q64008,GO:0043001,P,Q64008,10090
F4IF36,GO:0005634,C,F4IF36,3702
F4IF36,GO:0009408,P,F4IF36,3702
F4IF36,GO:0042393,F,F4IF36,3702
F4IF36,GO:1990841,F,F4IF36,3702
F4IF36,GO:0040029,P,F4IF36,3702
F4IF36,GO:1900036,P,F4IF36,3702
F4IF36,GO:0005515,F,F4IF36,3702
F4IF36,GO:0031490,F,F4IF36,3702
F4IF36,GO:0010286,P,F4IF36,3702
F4IF36,GO:0006338,P,F4IF36,3702
P11607,GO:0005515,F,P11607,9823
Q7L5N7,GO:0005783,C,Q7L5N7,9606
Q7L5N7,GO:0005811,C,Q7L5N7,9606
Q8TDI0,GO:0005634,C,Q8TDI0,9606
Q8TDI0,GO:0061628,F,Q8TDI0,9606
Q8TDI0,GO:0005654,C,Q8TDI0,9606
Q8TDI0,GO:0005829,C,Q8TDI0,9606
Q8TDI0,GO:0016607,C,Q8TDI0,9606
Q8TDI0,GO:0006357,P,Q8TDI0,9606
Q8TDI0,GO:0016020,C,Q8TDI0,9606
Q8TDI0,GO:0006338,P,Q8TDI0,9606
Q08746,GO:0034399,C,Q08746,559292
Q08746,GO:0005654,C,Q08746,559292
Q08746,GO:0005730,C,Q08746,559292
Q08746,GO:0030687,C,Q08746,559292
Q08746,GO:0042273,P,Q08746,559292
Q08746,GO:0000055,P,Q08746,559292
Q08746,GO:0000447,P,Q08746,559292
Q08746,GO:0005515,F,Q08746,559292
Q03029,GO:0005628,C,Q03029,559292
Q03029,GO:0009277,C,Q03029,559292
Q03029,GO:0051321,P,Q03029,559292
Q03029,GO:0070583,P,Q03029,559292
Q06548,GO:0004674,F,Q06548,3702
O76050,GO:0005886,C,O76050,9606
O76050,GO:0043065,P,O76050,9606
O76050,GO:0045746,P,O76050,9606
O76050,GO:0008285,P,O76050,9606
O76050,GO:0007399,P,O76050,9606
O76050,GO:0005515,F,O76050,9606
P03949,GO:0005515,F,P03949,6239
P03949,GO:0043066,P,P03949,6239
P03949,GO:0043518,P,P03949,6239
P03949,GO:0030336,P,P03949,6239
P03949,GO:1901075,P,P03949,6239
P03949,GO:0050829,P,P03949,6239
P03949,GO:0000077,P,P03949,6239
P03949,GO:0010212,P,P03949,6239
P03949,GO:0050832,P,P03949,6239
P03949,GO:0007283,P,P03949,6239
Q9NX63,GO:0005739,C,Q9NX63,9606
Q9NX63,GO:0061617,C,Q9NX63,9606
Q9NX63,GO:0019902,F,Q9NX63,9606
Q9NX63,GO:0042407,P,Q9NX63,9606
Q9NX63,GO:0005515,F,Q9NX63,9606
Q9NX63,GO:0007007,P,Q9NX63,9606
Q9NX63,GO:0070062,C,Q9NX63,9606
Q9NX63,GO:0001401,C,Q9NX63,9606
Q9NX63,GO:0140275,C,Q9NX63,9606
Q9NX63,GO:0008053,P,Q9NX63,9606
P07258,GO:0004088,F,P07258,559292
P07258,GO:0005951,C,P07258,559292
P07258,GO:0005737,C,P07258,559292
P07258,GO:0010494,C,P07258,559292
P07258,GO:0006526,P,P07258,559292
P07258,GO:0006221,P,P07258,559292
Q9SU78,GO:0010629,P,Q9SU78,3702
Q9SU78,GO:0035098,C,Q9SU78,3702
Q9SU78,GO:0006355,P,Q9SU78,3702
Q9SU78,GO:0005515,F,Q9SU78,3702
Q9SU78,GO:0040029,P,Q9SU78,3702
P41182,GO:1990837,F,P41182,9606
P41182,GO:0045591,P,P41182,9606
P41182,GO:0005634,C,P41182,9606
P41182,GO:0003682,F,P41182,9606
P41182,GO:0000122,P,P41182,9606
P41182,GO:0005654,C,P41182,9606
P41182,GO:0042802,F,P41182,9606
P41182,GO:0005515,F,P41182,9606
P41182,GO:0005730,C,P41182,9606
P41182,GO:0005794,C,P41182,9606
P41182,GO:0043565,F,P41182,9606
P41182,GO:0042382,C,P41182,9606
P41182,GO:0005657,C,P41182,9606
P41182,GO:0043065,P,P41182,9606
P41182,GO:0030308,P,P41182,9606
P41182,GO:0006974,P,P41182,9606
P41182,GO:0001227,F,P41182,9606
P41182,GO:0045892,P,P41182,9606
P41182,GO:0003700,F,P41182,9606
P41182,GO:0140297,F,P41182,9606
P41182,GO:0001222,F,P41182,9606
A8MS85,GO:0009793,P,A8MS85,3702
A8MS85,GO:0005515,F,A8MS85,3702
A8MS85,GO:0009506,C,A8MS85,3702
P05052,GO:0016036,P,P05052,83333
P05052,GO:0045893,P,P05052,83333
P05052,GO:0003700,F,P05052,83333
P05052,GO:0010165,P,P05052,83333
Q9SII8,GO:0031593,F,Q9SII8,3702
Q9SII8,GO:0005634,C,Q9SII8,3702
Q9SII8,GO:0005829,C,Q9SII8,3702
Q9SII8,GO:0005739,C,Q9SII8,3702
Q9SII8,GO:0005515,F,Q9SII8,3702
C7IW64,GO:0040029,P,C7IW64,39947
C7IW64,GO:0035514,F,C7IW64,39947
C7IW64,GO:0051747,F,C7IW64,39947
Q9HZZ1,GO:0106361,F,Q9HZZ1,208964
Q8TC41,GO:0005829,C,Q8TC41,9606
P29147,GO:0001889,P,P29147,10116
P29147,GO:0003858,F,P29147,10116
P29147,GO:0005543,F,P29147,10116
P29147,GO:0032868,P,P29147,10116
P29147,GO:0005743,C,P29147,10116
P29147,GO:0042594,P,P29147,10116
P29147,GO:0009410,P,P29147,10116
P29147,GO:0009636,P,P29147,10116
P29147,GO:0009725,P,P29147,10116
P29147,GO:0032355,P,P29147,10116
P29147,GO:0045471,P,P29147,10116
P29147,GO:0051412,P,P29147,10116
P29147,GO:0046686,P,P29147,10116
P29147,GO:0007584,P,P29147,10116
P29147,GO:0060416,P,P29147,10116
P29147,GO:0060612,P,P29147,10116
Q9UTH0,GO:0140599,C,Q9UTH0,284812
Q9UTH0,GO:0140602,C,Q9UTH0,284812
Q9UTH0,GO:0034399,C,Q9UTH0,284812
Q9UTH0,GO:0005643,C,Q9UTH0,284812
Q9UTH0,GO:0031080,C,Q9UTH0,284812
Q9UTH0,GO:0051383,P,Q9UTH0,284812
Q9UTH0,GO:0031965,C,Q9UTH0,284812
Q9UTH0,GO:0005635,C,Q9UTH0,284812
Q9UTH0,GO:1990426,P,Q9UTH0,284812
Q9UTH0,GO:0016973,P,Q9UTH0,284812
Q9UTH0,GO:0031297,P,Q9UTH0,284812
Q9UTH0,GO:0005515,F,Q9UTH0,284812
Q9P7H4,GO:0005737,C,Q9P7H4,284812
Q9P7H4,GO:0031029,P,Q9P7H4,284812
P36877,GO:0005515,F,P36877,10116
P36877,GO:0005739,C,P36877,10116
P36877,GO:0005741,C,P36877,10116
Q9LLC1,GO:0009570,C,Q9LLC1,3702
Q9LLC1,GO:0009941,C,Q9LLC1,3702
Q9LLC1,GO:0005515,F,Q9LLC1,3702
P29680,GO:0005829,C,P29680,83333
P29680,GO:0004853,F,P29680,83333
P29680,GO:0019353,P,P29680,83333
P29680,GO:0006785,P,P29680,83333
P29680,GO:0006779,P,P29680,83333
P29680,GO:0006780,P,P29680,83333
P29680,GO:0006783,P,P29680,83333
P04983,GO:0005515,F,P04983,83333
P04983,GO:0043190,C,P04983,83333
P04983,GO:0015407,F,P04983,83333
P04983,GO:0015591,F,P04983,83333
P04983,GO:0015752,P,P04983,83333
P04983,GO:0016020,C,P04983,83333
P04983,GO:0055052,C,P04983,83333
A3BK75,GO:0008194,F,A3BK75,39947
A3BK75,GO:0005634,C,A3BK75,39947
A3BK75,GO:0005783,C,A3BK75,39947
A3BK75,GO:0009718,P,A3BK75,39947
Q9M0S5,GO:0009569,C,Q9M0S5,3702
Q9M0S5,GO:0019156,F,Q9M0S5,3702
Q9M0S5,GO:0009507,C,Q9M0S5,3702
Q9M0S5,GO:0009570,C,Q9M0S5,3702
Q9M0S5,GO:0005983,P,Q9M0S5,3702
Q54TA5,GO:0005829,C,Q54TA5,44689
Q54TA5,GO:0031252,C,Q54TA5,44689
Q54TA5,GO:1903665,P,Q54TA5,44689
Q54TA5,GO:0031000,P,Q54TA5,44689
Q54TA5,GO:0031156,P,Q54TA5,44689
Q54TA5,GO:0007193,P,Q54TA5,44689
Q54TA5,GO:0005515,F,Q54TA5,44689
Q9W1X7,GO:0005515,F,Q9W1X7,7227
P36222,GO:0035580,C,P36222,9606
P36222,GO:0005576,C,P36222,9606
P36222,GO:0005515,F,P36222,9606
P36222,GO:0008061,F,P36222,9606
P36222,GO:0005615,C,P36222,9606
P36222,GO:0034612,P,P36222,9606
P36222,GO:0009612,P,P36222,9606
P36222,GO:0006954,P,P36222,9606
P36222,GO:0070555,P,P36222,9606
P36222,GO:0070741,P,P36222,9606
P36222,GO:0070062,C,P36222,9606
P36222,GO:0030324,P,P36222,9606
P36222,GO:0051897,P,P36222,9606
P36222,GO:0045766,P,P36222,9606
P36222,GO:0070374,P,P36222,9606
Q6GQS1,GO:0005739,C,Q6GQS1,10090
Q6GQS1,GO:0002082,P,Q6GQS1,10090
Q6GQS1,GO:0003014,P,Q6GQS1,10090
Q6GQS1,GO:0043457,P,Q6GQS1,10090
Q6GQS1,GO:0051282,P,Q6GQS1,10090
Q6GQS1,GO:0051503,P,Q6GQS1,10090
Q6GQS1,GO:0071277,P,Q6GQS1,10090
Q53P85,GO:0005737,C,Q53P85,39947
P83187,GO:0017148,P,P83187,3589
P83187,GO:0006805,P,P83187,3589
P83187,GO:0050832,P,P83187,3589
Q5XUX6,GO:0000712,P,Q5XUX6,3702
Q5XUX6,GO:0000724,P,Q5XUX6,3702
Q5XUX6,GO:0051321,P,Q5XUX6,3702
Q9VKV5,GO:0005634,C,Q9VKV5,7227
Q9VKV5,GO:0042060,P,Q9VKV5,7227
Q9VKV5,GO:0035220,P,Q9VKV5,7227
Q9VKV5,GO:0022416,P,Q9VKV5,7227
Q9VKV5,GO:0048749,P,Q9VKV5,7227
Q9VKV5,GO:0090303,P,Q9VKV5,7227
P9WQ83,GO:0005886,C,P9WQ83,83332
P83692,GO:0004553,F,P83692,78579
P83692,GO:0030247,F,P83692,78579
P83692,GO:0016998,P,P83692,78579
Q8K2I1,GO:0004311,F,Q8K2I1,10090
Q8K2I1,GO:0042060,P,Q8K2I1,10090
Q8K2I1,GO:0048144,P,Q8K2I1,10090
Q8K2I1,GO:0048145,P,Q8K2I1,10090
Q8K2I1,GO:0048146,P,Q8K2I1,10090
Q8K2I1,GO:0008283,P,Q8K2I1,10090
Q8K2I1,GO:0008284,P,Q8K2I1,10090
Q8K2I1,GO:0008285,P,Q8K2I1,10090
Q9FNM5,GO:0003729,F,Q9FNM5,3702
Q9FNM5,GO:0005886,C,Q9FNM5,3702
Q9FNM5,GO:0009507,C,Q9FNM5,3702
Q9FNM5,GO:0019904,F,Q9FNM5,3702
Q9UJG1,GO:0005515,F,Q9UJG1,9606
P47168,GO:0034605,P,P47168,559292
P47168,GO:0005737,C,P47168,559292
P47168,GO:0110078,C,P47168,559292
P47168,GO:0031669,P,P47168,559292
P47168,GO:0006974,P,P47168,559292
P47168,GO:0071472,P,P47168,559292
P47168,GO:0005515,F,P47168,559292
Q8BFW6,GO:0005886,C,Q8BFW6,10090
Q8BFW6,GO:0017110,F,Q8BFW6,10090
Q8BFW6,GO:0017111,F,Q8BFW6,10090
Q8BFW6,GO:0009134,P,Q8BFW6,10090
Q8BFW6,GO:0009143,P,Q8BFW6,10090
Q94BT9,GO:0099503,C,Q94BT9,3702
Q94BT9,GO:0005739,C,Q94BT9,3702
Q9VR20,GO:0042981,P,Q9VR20,7227
P20239,GO:0007339,P,P20239,10090
P20239,GO:0060468,P,P20239,10090
P20239,GO:0005515,F,P20239,10090
P20239,GO:0005771,C,P20239,10090
P20239,GO:0005783,C,P20239,10090
P20239,GO:0005886,C,P20239,10090
P20239,GO:0031012,C,P20239,10090
Q9VQG2,GO:0034205,P,Q9VQG2,7227
Q9VQG2,GO:0055037,C,Q9VQG2,7227
Q9VQG2,GO:0005770,C,Q9VQG2,7227
Q9VQG2,GO:0006509,P,Q9VQG2,7227
Q9VQG2,GO:0035333,P,Q9VQG2,7227
Q9VQG2,GO:0007219,P,Q9VQG2,7227
Q9VQG2,GO:0070765,C,Q9VQG2,7227
Q9VQG2,GO:0050821,P,Q9VQG2,7227
P42776,GO:0005515,F,P42776,3702
P42776,GO:0043565,F,P42776,3702
P42776,GO:0005829,C,P42776,3702
P42776,GO:0009737,P,P42776,3702
P42776,GO:0000976,F,P42776,3702
O95838,GO:0005886,C,O95838,9606
O95838,GO:0016020,C,O95838,9606
O95838,GO:0004930,F,O95838,9606
O95838,GO:0007188,P,O95838,9606
O95838,GO:0008284,P,O95838,9606
O60069,GO:0005783,C,O60069,284812
O60069,GO:0005794,C,O60069,284812
Q8BG58,GO:0045646,P,Q8BG58,10090
Q3UGX3,GO:0005789,C,Q3UGX3,10090
Q3UGX3,GO:0017188,F,Q3UGX3,10090
Q3UGX3,GO:0051586,P,Q3UGX3,10090
Q3UGX3,GO:0005759,C,Q3UGX3,10090
Q3UGX3,GO:0006083,P,Q3UGX3,10090
Q3UGX3,GO:0006531,P,Q3UGX3,10090
O54714,GO:0005634,C,O54714,10090
O54714,GO:0005737,C,O54714,10090
O54714,GO:0005515,F,O54714,10090
O54714,GO:0019789,F,O54714,10090
O54714,GO:0010629,P,O54714,10090
O54714,GO:0010803,P,O54714,10090
O54714,GO:0016925,P,O54714,10090
O54714,GO:0045671,P,O54714,10090
O54714,GO:0045892,P,O54714,10090
O54714,GO:0000122,P,O54714,10090
O54714,GO:0099523,C,O54714,10090
O54714,GO:0099524,C,O54714,10090
O54714,GO:0098978,C,O54714,10090
Q09668,GO:0030684,C,Q09668,284812
Q09668,GO:0022625,C,Q09668,284812
Q09668,GO:0005730,C,Q09668,284812
Q09668,GO:0005829,C,Q09668,284812
A0A0B5KU17,GO:0016218,F,A0A0B5KU17,5074
A0A0B5KU17,GO:0005829,C,A0A0B5KU17,5074
A0A0B5KU17,GO:0140722,P,A0A0B5KU17,5074
A0A2C9VBV6,GO:0005886,C,A0A2C9VBV6,3983
A0A2C9VBV6,GO:0015079,F,A0A2C9VBV6,3983
A0A2C9VBV6,GO:1901002,P,A0A2C9VBV6,3983
Q6PB66,GO:0005634,C,Q6PB66,10090
Q6PB66,GO:0005737,C,Q6PB66,10090
Q6PB66,GO:0005739,C,Q6PB66,10090
Q6PB66,GO:1990904,C,Q6PB66,10090
Q6PB66,GO:0003697,F,Q6PB66,10090
Q6PB66,GO:0003723,F,Q6PB66,10090
Q6PB66,GO:0000961,P,Q6PB66,10090
Q6PB66,GO:0000957,P,Q6PB66,10090
Q6PB66,GO:0070129,P,Q6PB66,10090
Q6PB66,GO:0005515,F,Q6PB66,10090
P38705,GO:0004828,F,P38705,559292
P38705,GO:0070158,P,P38705,559292
P38705,GO:0005737,C,P38705,559292
P38705,GO:0005739,C,P38705,559292
Q8BYZ7,GO:0005515,F,Q8BYZ7,10090
Q07325,GO:0008009,F,Q07325,9606
Q07325,GO:0042127,P,Q07325,9606
Q07325,GO:0051281,P,Q07325,9606
Q07325,GO:0006935,P,Q07325,9606
Q07325,GO:0007189,P,Q07325,9606
Q07325,GO:0048248,F,Q07325,9606
Q07325,GO:0005125,F,Q07325,9606
Q07325,GO:0005615,C,Q07325,9606
Q07325,GO:0006952,P,Q07325,9606
Q07325,GO:0006954,P,Q07325,9606
Q07325,GO:0006968,P,Q07325,9606
Q07325,GO:0007165,P,Q07325,9606
Q07325,GO:0007186,P,Q07325,9606
Q07325,GO:0007267,P,Q07325,9606
Q07325,GO:0005576,C,Q07325,9606
Q07325,GO:0005515,F,Q07325,9606
O54898,GO:0005245,F,O54898,10116
O54898,GO:0008332,F,O54898,10116
O54898,GO:0043025,C,O54898,10116
O54898,GO:0044297,C,O54898,10116
O54898,GO:0048471,C,O54898,10116
O54898,GO:0030425,C,O54898,10116
O54898,GO:0070509,P,O54898,10116
O54898,GO:0071549,P,O54898,10116
O54898,GO:0060402,P,O54898,10116
O54898,GO:0005891,C,O54898,10116
O54898,GO:0014824,P,O54898,10116
O54898,GO:0045956,P,O54898,10116
O54898,GO:0051924,P,O54898,10116
O54898,GO:0007204,P,O54898,10116
Q8X0Z0,GO:0016166,F,Q8X0Z0,5127
Q8X0Z0,GO:0016120,P,Q8X0Z0,5127
O43374,GO:0034260,P,O43374,9606
O43374,GO:0005829,C,O43374,9606
O43374,GO:0005096,F,O43374,9606
O43374,GO:0005886,C,O43374,9606
O43374,GO:0071277,P,O43374,9606
O76329,GO:0042175,C,O76329,44689
O76329,GO:0005635,C,O76329,44689
O76329,GO:0005789,C,O76329,44689
O76329,GO:0009847,P,O76329,44689
O76329,GO:0030587,P,O76329,44689
O76329,GO:0098609,P,O76329,44689
P40937,GO:0017116,F,P40937,9606
P40937,GO:0031390,C,P40937,9606
P40937,GO:1900264,P,P40937,9606
P40937,GO:0003689,F,P40937,9606
P40937,GO:0005654,C,P40937,9606
P40937,GO:0005515,F,P40937,9606
P40937,GO:0006261,P,P40937,9606
P40937,GO:0005663,C,P40937,9606
P34888,GO:0001708,P,P34888,6239
P34888,GO:0040028,P,P34888,6239
P34888,GO:0030971,F,P34888,6239
P34888,GO:0010468,P,P34888,6239
P34888,GO:0001764,P,P34888,6239
P34888,GO:1904936,P,P34888,6239
P34888,GO:1905485,P,P34888,6239
P34888,GO:1905488,P,P34888,6239
P34888,GO:1905491,P,P34888,6239
P34888,GO:0097402,P,P34888,6239
P34888,GO:0097475,P,P34888,6239
Q8AXF4,GO:0005515,F,Q8AXF4,8355
P40313,GO:0005515,F,P40313,9606
P40313,GO:0008236,F,P40313,9606
P40313,GO:0005615,C,P40313,9606
P40313,GO:0030163,P,P40313,9606
Q8LFH6,GO:0003779,F,Q8LFH6,3702
Q8LFH6,GO:0048046,C,Q8LFH6,3702
Q8LFH6,GO:0005884,C,Q8LFH6,3702
Q8LFH6,GO:0030042,P,Q8LFH6,3702
Q8LFH6,GO:0009860,P,Q8LFH6,3702
P9WGM9,GO:0045892,P,P9WGM9,83332
P9WGM9,GO:0045893,P,P9WGM9,83332
P9WGM9,GO:0003677,F,P9WGM9,83332
P9WGM9,GO:0000160,P,P9WGM9,83332
P9WGM9,GO:0006355,P,P9WGM9,83332
P9WGM9,GO:0005886,C,P9WGM9,83332
P9WGM9,GO:0009274,C,P9WGM9,83332
P9WGM9,GO:0010446,P,P9WGM9,83332
Q700D0,GO:0005634,C,Q700D0,3702
Q700D0,GO:0005515,F,Q700D0,3702
Q700D0,GO:0000987,F,Q700D0,3702
P13183,GO:0045277,C,P13183,9913
Q3MIB4,GO:0005777,C,Q3MIB4,10116
Q3MIB4,GO:0005782,C,Q3MIB4,10116
Q9NSV4,GO:0005829,C,Q9NSV4,9606
Q9NSV4,GO:0045296,F,Q9NSV4,9606
O34748,GO:0043590,C,O34748,224308
Q9C5Z1,GO:0005515,F,Q9C5Z1,3702
Q9C5Z1,GO:0009536,C,Q9C5Z1,3702
Q62968,GO:0030424,C,Q62968,10116
Q62968,GO:0005248,F,Q62968,10116
Q62968,GO:0042475,P,Q62968,10116
Q62968,GO:0071439,C,Q62968,10116
Q62968,GO:0006814,P,Q62968,10116
Q62968,GO:0005515,F,Q62968,10116
Q62968,GO:0042734,C,Q62968,10116
Q62968,GO:0098978,C,Q62968,10116
Q62968,GO:0099508,F,Q62968,10116
C0HK08,GO:0005576,C,C0HK08,318249
P50053,GO:0004454,F,P50053,9606
P50053,GO:0005829,C,P50053,9606
P50053,GO:0005737,C,P50053,9606
P50053,GO:0005515,F,P50053,9606
P50053,GO:0070062,C,P50053,9606
P50053,GO:0070061,F,P50053,9606
P50053,GO:0005524,F,P50053,9606
P50053,GO:0042802,F,P50053,9606
P50053,GO:0042803,F,P50053,9606
P50053,GO:0006000,P,P50053,9606
P25889,GO:0004159,F,P25889,83333
P25889,GO:0010181,F,P25889,83333
P25889,GO:0140690,C,P25889,83333
P25889,GO:0051536,F,P25889,83333
P25889,GO:0051539,F,P25889,83333
P25889,GO:0071978,P,P25889,83333
P25889,GO:0005515,F,P25889,83333
P25889,GO:0006210,P,P25889,83333
P25889,GO:0006212,P,P25889,83333
P25889,GO:1990204,C,P25889,83333
P25889,GO:0003954,F,P25889,83333
P25889,GO:0006208,P,P25889,83333
Q02939,GO:0000439,C,Q02939,559292
Q02939,GO:0005675,C,Q02939,559292
Q02939,GO:0006366,P,Q02939,559292
Q02939,GO:0003690,F,Q02939,559292
Q02939,GO:0006289,P,Q02939,559292
Q02939,GO:0000112,C,Q02939,559292
Q02939,GO:0005515,F,Q02939,559292
Q02939,GO:0006367,P,Q02939,559292
Q9Y2W6,GO:0005739,C,Q9Y2W6,9606
Q9Y2W6,GO:0005515,F,Q9Y2W6,9606
A1Z9J4,GO:0006979,P,A1Z9J4,7227
A1Z9J4,GO:0042775,P,A1Z9J4,7227
A1Z9J4,GO:0051897,P,A1Z9J4,7227
A1Z9J4,GO:0042417,P,A1Z9J4,7227
A1Z9J4,GO:0070050,P,A1Z9J4,7227
A1Z9J4,GO:0005739,C,A1Z9J4,7227
Q9QZW0,GO:0002329,P,Q9QZW0,10090
Q9QZW0,GO:0045332,P,Q9QZW0,10090
Q9QZW0,GO:0045579,P,Q9QZW0,10090
P81947,GO:0005829,C,P81947,9913
Q7SZN0,GO:0044469,P,Q7SZN0,8673
Q7SZN0,GO:0005576,C,Q7SZN0,8673
Q7SZN0,GO:0004252,F,Q7SZN0,8673
Q7SZN0,GO:0032991,C,Q7SZN0,8673
Q7SZN0,GO:0005515,F,Q7SZN0,8673
F4JRJ6,GO:0005829,C,F4JRJ6,3702
F4JRJ6,GO:0009506,C,F4JRJ6,3702
Q8IVN8,GO:0031012,C,Q8IVN8,9606
O74970,GO:0005681,C,O74970,284812
O74970,GO:0005685,C,O74970,284812
O74970,GO:0140727,P,O74970,284812
Q9LXN3,GO:0009651,P,Q9LXN3,3702
Q9LXN3,GO:0050062,F,Q9LXN3,3702
Q9LXN3,GO:0009611,P,Q9LXN3,3702
Q9LXN3,GO:0010345,P,Q9LXN3,3702
Q8I430,GO:0006508,P,Q8I430,36329
Q8I430,GO:0005515,F,Q8I430,36329
Q8I430,GO:0005615,C,Q8I430,36329
Q8I430,GO:0004252,F,Q8I430,36329
Q8I430,GO:0016485,P,Q8I430,36329
P83140,GO:0006805,P,P83140,145753
P83140,GO:0050832,P,P83140,145753
Q9ST27,GO:0009882,F,Q9ST27,39947
P55054,GO:0001675,P,P55054,10116
P55054,GO:0001669,C,P55054,10116
P35659,GO:0005634,C,P35659,9606
P35659,GO:2000779,P,P35659,9606
P35659,GO:0019079,P,P35659,9606
P35659,GO:0006357,P,P35659,9606
P35659,GO:0006366,P,P35659,9606
P35659,GO:0007165,P,P35659,9606
P35659,GO:0005515,F,P35659,9606
P35659,GO:0045945,P,P35659,9606
P35659,GO:0110016,C,P35659,9606
P35659,GO:0042393,F,P35659,9606
P35659,GO:0003723,F,P35659,9606
F4HTT6,GO:0005739,C,F4HTT6,3702
F4HTT6,GO:0009507,C,F4HTT6,3702
P34268,GO:0005634,C,P34268,6239
P9WP49,GO:0045892,P,P9WP49,83332
P9WP49,GO:0032993,C,P9WP49,83332
P9WP49,GO:0001217,F,P9WP49,83332
P9WP49,GO:0000976,F,P9WP49,83332
P9WP49,GO:0005507,F,P9WP49,83332
P9WP49,GO:0010272,P,P9WP49,83332
P9WP49,GO:0046688,P,P9WP49,83332
P9WP49,GO:0097077,F,P9WP49,83332
P9WP49,GO:0003677,F,P9WP49,83332
P9WP49,GO:0005886,C,P9WP49,83332
P9WP49,GO:0005515,F,P9WP49,83332
Q93Y32,GO:0005739,C,Q93Y32,3702
Q93Y32,GO:0004084,F,Q93Y32,3702
Q93Y32,GO:0005515,F,Q93Y32,3702
Q9XUJ7,GO:0043025,C,Q9XUJ7,6239
Q9XUJ7,GO:0005737,C,Q9XUJ7,6239
Q9XUJ7,GO:0005886,C,Q9XUJ7,6239
Q9XUJ7,GO:0005938,C,Q9XUJ7,6239
Q9XUJ7,GO:0016020,C,Q9XUJ7,6239
Q9XUJ7,GO:0030424,C,Q9XUJ7,6239
Q9XUJ7,GO:0030425,C,Q9XUJ7,6239
